# Wavelength, Scattered Moonlight, Scattered Starlight, Zodiacal Light, Lower Atmosphere, Upper Atmosphere, Airglow/Residual Continuum, 
6.009900000e+02	3.219668396e+02	6.232332187e+00	5.073983486e+01	0.000000000e+00	0.000000000e+00	1.099913815e+02	
6.010000000e+02	3.218437079e+02	6.229823065e+00	5.072518300e+01	0.000000000e+00	0.000000000e+00	1.099539062e+02	
6.010100000e+02	3.217088269e+02	6.227083383e+00	5.070902674e+01	0.000000000e+00	0.000000000e+00	1.099131739e+02	
6.010200000e+02	3.220033863e+02	6.232838443e+00	5.074820708e+01	0.000000000e+00	0.000000000e+00	1.099923829e+02	
6.010300000e+02	3.220228392e+02	6.233151166e+00	5.075193578e+01	0.000000000e+00	0.000000000e+00	1.099947491e+02	
6.010400000e+02	3.220306668e+02	6.233233755e+00	5.075416552e+01	0.000000000e+00	0.000000000e+00	1.099938664e+02	
6.010500000e+02	3.220401392e+02	6.233344608e+00	5.075657942e+01	0.000000000e+00	0.000000000e+00	1.099933827e+02	
6.010600000e+02	3.220503160e+02	6.233467575e+00	5.075907230e+01	0.000000000e+00	0.000000000e+00	1.099930701e+02	
6.010700000e+02	3.220519848e+02	6.233422127e+00	5.076046808e+01	0.000000000e+00	0.000000000e+00	1.099903800e+02	
6.010800000e+02	3.219918241e+02	6.232152974e+00	5.075389146e+01	0.000000000e+00	0.000000000e+00	1.099704160e+02	
6.010900000e+02	3.219058632e+02	6.230373997e+00	5.074399214e+01	0.000000000e+00	0.000000000e+00	1.099432548e+02	
6.011000000e+02	3.207522273e+02	6.207542388e+00	5.059686016e+01	0.000000000e+00	0.000000000e+00	1.096187799e+02	
6.011100000e+02	3.218102629e+02	6.228327326e+00	5.073403781e+01	0.000000000e+00	0.000000000e+00	1.099102672e+02	
6.011200000e+02	3.220698004e+02	6.233382724e+00	5.076867081e+01	0.000000000e+00	0.000000000e+00	1.099795827e+02	
6.011300000e+02	3.221051307e+02	6.234003657e+00	5.077440864e+01	0.000000000e+00	0.000000000e+00	1.099862989e+02	
6.011400000e+02	3.221216529e+02	6.234252343e+00	5.077772115e+01	0.000000000e+00	0.000000000e+00	1.099877608e+02	
6.011500000e+02	3.221321504e+02	6.234381789e+00	5.078025678e+01	0.000000000e+00	0.000000000e+00	1.099875397e+02	
